attractionName,reviewerName,reviewTitle,ratings,reviewDate,reviewText,reviewerProfilePicURL,reviewURL
Singapore Botanic Gardens,Boon L,Botanic garden surrondings,40,29-Dec-20,Great place for photo shooting for major occasions like wedding etc. Surrounding swan lake with real big white swans are also spectacular view. You can take close photo shot of them. Nearby is the orchid garden with hundreds of breed of vibrant singapore orchids. And there is this famous Halia restaurant with its truffle fries good enough for two. Basking in nature and sipping a cup of hot tea during the weekend morning is so relaxing.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ee/68/default-avatar-2020-9.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r780146844-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,laiyuknyen99,nice walking places in singapore,50,26-Dec-20,a very pleasant and nice environment for walks and exercise.clean amenities . excellent greenery.great place for outings.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e3/6a/default-avatar-2020-47.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r779942596-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,ChuaYY314,Relax and chill,40,25-Dec-20,A nice place to enjoy nature with your families or friends. Escape from the bustle city. Feel relax and comfortable.,https://media-cdn.tripadvisor.com/media/photo-l/1c/75/0e/dc/chuayy314.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r779880459-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Sheryl_Lim,Love the greenery,40,20-Dec-20,"Lovely to walk through the greenery, spot a different bird, a special flower or a creepy crawlie, and recently many adopted trees with Christmas decorations.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f0/9f/default-avatar-2020-16.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r779615053-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,koloblicin_lee,Never get bored,50,18-Dec-20,"There is so much to see here, it never gets old. Now that it is Christmas season, there are plenty of lovely Christmas trees and decorations from one end of botanic Gardens to another. Also, got to see a black Swan at the start of the route. A black Swan event indeed!",https://media-cdn.tripadvisor.com/media/photo-l/1b/ce/b4/33/koloblicin-lee.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r779450765-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,yidagoh,average,50,6-Dec-20,"One of my to go place, lovely parks where you see semi wildlife animals, good to go for a jog and explore the place",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/eb/a3/default-avatar-2020-38.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r778570339-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,lowc976,A Wonderful Garden,50,2-Dec-20,"Since I was young, I always like this garden. Till today, I still prefer this garden so much.The greenery is nice and the garden is maintaining well and thanks to the NPB for their hard work.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/eb/43/default-avatar-2020-11.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r778284866-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,NigelG407,Finest examples of biodiversity,50,23-Nov-20,"I'm a frequent visitor to the Botanical Gardens. A UNESCO World Heritage site and so well deserved.You can see so much. If your visiting from overseas maybe you want to see it all, but if your local - just do it section by section.A few days ago I spent the whole morning at Symphony Lake - overlooked by a statue of Chopin. I saw Malayan Water Lizards having a territorial dispute. Beautiful birds, dragonflies insects, turtles ..... this is the most amazing and special place to just sit and look at nature display itself before you.Prepare to be amazed. Never hurry - take it all in and it's sure to impress.",https://media-cdn.tripadvisor.com/media/photo-l/1b/47/4d/9e/caption.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r777689094-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,arnab1978,Great picnic spot,50,15-Nov-20,Great place for a family picnic. Sit by the little pond watching the swans and enjoy your food. Plenty of restaurants around inside while a couple of cafés at the entrances serve good food.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r777207132-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Thomas V,Beautiful Gardens and Park,50,13-Nov-20,"This was one of the best places we went in town as the gardens are both exotic and meticulously maintained. Lots of unusual plants to look at, and it is all just gorgeous. Can be hot and steamy.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e3/1f/default-avatar-2020-46.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r777072369-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,dalecopper,In post covid world -,50,11-Nov-20,The best place in today world to run away from the big city smell some fresh air and let your kids run wild. Just wish could. Circle there,https://media-cdn.tripadvisor.com/media/photo-l/1c/4f/48/42/avatar.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r776940232-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,exedra536,great visit,50,9-Nov-20,"Explore all the special areas like the Healing Gardens, Swan lake, the Orchid garden. great cafes and supermarket inside on the way. Accessible by public transport..",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f4/d0/default-avatar-2020-33.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r776780737-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,dyhx,Beautiful for nature lovers,50,7-Nov-20,"Singapore's first and only UNESCO Heritage site. A beautiful, huge park that's an easy walk given its mostly flat grounds and many trees providing good shade along the way.Saw many families picnicking on the grass patches too. There are also mini museums and themed exhibits within the Gardens (a good escape from the heat for some aircon).",https://media-cdn.tripadvisor.com/media/photo-l/11/ac/4d/db/dyhx.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r776685640-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,HerrSuman,Lovely huge place,50,6-Nov-20,This is like lungs of Singapore .... and every time I go there I discover something new ... centrally located and full of things which every age group of people can enjoyMust visit place,https://media-cdn.tripadvisor.com/media/photo-l/07/d6/c8/e3/herrsuman.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r776602401-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,anuyav2020,Nice trip,50,5-Nov-20,I enjoyed a sunny day by checking out the botanic gardens in Singapore. The place is spacious and there are a lot of fun things we can do. Even reading the sign boards is a past time.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f2/59/default-avatar-2020-24.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r776513301-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,688tkwr,One of my favourite places to visit,50,26-Oct-20,"The ground is very well-kept. It is perfect place to do the exercise and enjoying the greenery at the same time. The orchid garden is also worth visiting, too.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ef/9c/default-avatar-2020-14.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r775656179-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,karthigayanathann,It's a excellent placeMr jogging,50,23-Oct-20,It's a excellent place It's a nice place to jogging and walkingThe place is very clean and nice and Good The place is very good And clean And Val maintain Clean air Everyone should go there,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r775242874-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,D0_Meran0,Underwhelming,30,20-Oct-20,"Underwhelming, a bit underwhelming is my view of this place. I was surprised to see so many locals stunned by their own local fauna.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ef/73/default-avatar-2020-13.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r774920934-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Eteen24,Great Orchid Garden,40,11-Oct-20,"Orchids Garden, free entrance during Convi-19, happy to visit over weekday, less crowd and can enjoy the beautiful nature.",https://media-cdn.tripadvisor.com/media/photo-s/01/2e/70/9c/avatar067.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r773866817-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,P3854GHsylvias,Beautiful,50,6-Oct-20,I can highly recommend a visit to this beautiful garden! Lots to see and experience with all these different plants and flowers. One can easily spend a couple of hours there.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e4/a9/default-avatar-2020-50.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r773306842-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Dreamer690312,Lovely historic Botanical Gardens,50,4-Oct-20,My favorite park in Singapore. Lovely morning walks and runs when its cooler and less crowded.A must visit if you are new to Singapore,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e7/99/default-avatar-2020-57.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r773044339-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Line_up_the_guinness,An umbrella does the trick,40,21-Sep-20,"If you are Irish (white and pastey) the Singapore sun might not assist you. So take my advice and take an umbrella. It helped keep us shade in the shade and stopped us from being sunburnt, but also protected us doing the downpours.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/df/2b/default-avatar-2020-39.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r771246943-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Patric01,Beautiful Morning Walk,50,20-Sep-20,"My wife and I were exercising this morning at SBG, walking and sometimes jogging...it's a beautiful and big park, with many things to see and enjoy, suitable for almost everyone.We can also do group exercise here, but must apply permit in advance for it. For individual exercising & activities no permit is required, and no entrance fee as well.Worth to visit while you're in Singapore.",https://media-cdn.tripadvisor.com/media/photo-l/1c/6e/b9/7a/patric01.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r771126395-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,684Shaz,Absolutely Beautiful,50,17-Sep-20,We visited the Botanic Gardens on our last day as we hadnt pre planned anything so decided to go to the Gardens and we were just glad we did its just magical loved seeing the squirrels and the beautiful swans on the lake id highly recommend anyone going here,https://media-cdn.tripadvisor.com/media/photo-l/1a/db/ed/62/684shaz.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r770689140-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,AnthonyChang88,Beauty garden,40,13-Sep-20,"Nice and beautiful place for family outing, enjoy the natural floral and nice food restaurant over there.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r770003283-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Eiffel05,"Stay green, refreshed, rejuvenate, restore, renew.",50,10-Sep-20,"Contrast to the hustle and bustle of the city next door. A UNESCO heritage site, the garden is a welcome change to the concrete jungle fringing the garden. It boast different varieties of flora and some resident swans, monitor lizards and chickens. They are gracious host and allow visitors to take a leisurely stroll, jog or those who are more energetic training for the olympics....not literally. Many small groups of young and old dispersed across the open spaces exercising from the slow and deliberate tai chi to the quick and driven serious sportsmen and women high impact workouts. Contrasting these movements are the monitor lizards stamping their authority on the footpaths, posing for the curious passers-by taking a selfie or wefie with it. The occasional rustle from beneath the majestic trees where a flock of chickens or clutch of chicks foraging thr earth for their favorite delicacy of worms. Those who seek serious knowledge of horticulture, there are also paying visits to the specialty flora sections like the Orchid Garden for a small fee. Otherwise, novice horticulturist can benefit from the free information parked in front of different plant species. Good for family visits or a great getaway for some me time too.",https://media-cdn.tripadvisor.com/media/photo-l/13/f3/a8/32/eiffel05.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r769683365-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Bluesphynx,Lovely after the rain,50,10-Sep-20,"Just love our Unesco listed Botanical Gardens so accessible now with the MRT circle line ending at the Bukit Timah Entrance. We arranged to meet at 10am but because the rain got heavier took refuge at the Bees'Knees for coffee until it became a mere drizzle. The cafe was crowded and short-staffed so some customers got impatient but it served a very good croissant and Cappuccino for $7 and $5.50 or $6 respectively.Then we went to our favourite stretches of the Symphony Lake with its statues of Chopin etc, enjoyed the huge lily pads, the one beautiful white swan, the Herconium Garden, bamboo groves, trellis pathway, unusual trees like the Brazilian cannonball and aged banyan. The write-ups were most informative and it was a delight to sight birds like plover, sunbird as well as catch glimpses of salamanders crawling along pathways and staircases.Meanwhile a profusion of bougainvillea, frangipani and other blooms delight your senses while kampong fowl make their way on the grasses,crowing occasionally.We had lunch at The Halia which is now halal with local dishes and international selections like pizza and salad but do make a reservation as space is limited with social distancing requirements now.The food is good though a trifle expensive and they sell bottled jam and sauces.The Orchid enclosure is open to seniors at $1 per pax and there is a small waterfall, spice garden and numerous benches for lounging as well as clean toilets and a water fountain at Cafe Verde.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e8/91/default-avatar-2020-62.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r769664590-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,imthecraziestdude,Always a good time! beautiful nature! best picnics in Singapore!,50,9-Sep-20,I love greens and long walks! So I will come over often!We used to do a picnic over there every month! but we stopped for awhile!Its big wonderful and cheering place ! A bit far from the center but it has a mrt just in front of the entrance!enjoy your day!,https://media-cdn.tripadvisor.com/media/photo-l/1b/f2/66/fc/imthecraziestdude.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r769477006-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,BenjaminNjz,A very pretty place for a walk or even photoshoot.,50,6-Sep-20,I've always recommended tourists or my clients here for wedding or family photoshoots cause the place is huge and the greenery is amazing. Bandstand is one of the most iconic place in Botanic Gardens. Remember to take some photos there!,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f2/eb/default-avatar-2020-27.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r768919890-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Buffet_couple,Weather makes a difference,30,5-Sep-20,"Overall, the weather was hot & humid. It was difficult to cover all the places in botanic garden. There are barely shops/vending machines for you to get any drinks/snacks. Please be prepared for this.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ec/a2/default-avatar-2020-3.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r768851560-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,bruceee_carl,In the City Jungle,50,20-Aug-20,"I figured nothing could suit what I saw after I went to Singapore's Gardens By the Bay. Yet I realized that it was difficult to select one over the other when visiting the Singapore Botanic Gardens. With the most amazingly large, old trees, the gardens are immensely vast ... every tree has been labeled ... What loving labor! The entire region is available to those who give families such a blessing. It has just a ticked entrance to the Orchid Garden.The entrance has a magnificent clock tower, decorated in color and kind by tastefully picked orchid plants. There are small pergolas laden with orchids, small enclosures of delicious landscaped trees , rocks, swimming pools and cascades, from which the rich colors of the orchid rises and leave the beauty without expression. There's a popular garden with orchids named after famous men and women and an orchid displaying the famous botanists' orchid. You will appreciate your care to maintain the ""run"" of the floral orchid plants and the ""back-up"" fields awaiting their turn. The entire idea is something to be respected and I am grateful for seeing the natural glory!",https://media-cdn.tripadvisor.com/media/photo-l/1b/d1/1c/ef/culture46847428104.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r765915439-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,ML-SG-001,Best place for running in SG,50,19-Aug-20,"Amazing landscape and lake view !Location: 4/5Environment :5/5Facilities: a lot of pavilion and kwan area for all sort of sportsCondition: 5/5Wild life: wild chicken, lizard, birds around the park",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r765760028-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Renzeroz,Regular place to spend time during weekends,50,16-Aug-20,"Most beautiful garden in Singapore. Full with life, history, well organised, a great place for a decent long walk and exercise with pet dogs.",https://media-cdn.tripadvisor.com/media/photo-l/0e/bc/d2/98/avatar.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r765000592-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,iammanishg,Best Garden In Singapore,50,12-Aug-20,One of the best-reserved places in Singapore. It's very well maintained and one can spend hours roaming around or just relaxing. The place is vast and probably will take you more than half a day to fully explore it. I always enjoy going here for morning runs and then treating myself to a good full-filling breakfast in one of the many award-winning restaurants located inside the garden. Recommended full time .,https://media-cdn.tripadvisor.com/media/photo-l/17/46/7d/cf/caption.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r764384780-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,ontheroadet,Just love this place!,50,6-Aug-20,One of the best place for both local and tourist if you like nature. I always get lovely surprises during my visit...,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r763367768-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Andrew B,A nice place to walk around,50,1-Aug-20,"These are excellent botanic gardens. There are also ample spaces to have a picnic or hang out with friends in the open grassy areas. There are numerous trails and plenty of wildlife to see including monkeys, lizards, and swans (at the swan lake). I went during phase 2, and people seemed to be social distancing. Of course you have to scan the SafeEntry QR code when you enter the gardens. The entrance is very conveniently located right outside the Botanic Gardens MRT, which is on the circle and downtown lines. I would recommend going on a cloudy day because Singapore is so hot and you will sweat walking around if it is not cloudy.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/4a/default-avatar-2020-42.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r762528618-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Vesna M,Beautiful experience,50,1-Aug-20,"Such a beautiful and relaxing place, event if you've been to Gardens by the bay - one doesn't exclude the other. You can spend all day there. Easily accessible by subway.",https://media-cdn.tripadvisor.com/media/photo-l/12/ae/65/62/vesna-m.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r762433291-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,mikek001,Highlight is the exercise groups,40,29-Jul-20,"everyone knows what a botanic garden is.but this garden is unique in the many exercise groups scattered all over the garden, that allows anyone to join in the exercises any time you prefer. You dont even have to acknowledge the leaders leading the exercises",https://media-cdn.tripadvisor.com/media/photo-l/06/58/fe/b6/mike-k.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r762093576-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,Emem2,Rejuvenate,50,23-Jul-20,"The gardens need repeat visits. Each time there's something new to discover.Explore all the nooks, the special areas like the Healing Gardens, Swan lake, the Orchid garden.Take plenty of water. It can get hot.The Cluny Road exit has some cafes and a supermarket.Accessible by public transport, close to Orchard Road",https://media-cdn.tripadvisor.com/media/photo-l/18/4c/78/6e/caption.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r761137309-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,mark_from_singapore,Beautiful in the early morning,50,18-Jul-20,"If you haven't done it before, whether you live here or are visiting, do yourself a favour and go to the Botanic Gardens one morning between sunrise and 8am and have a beautiful, tranquil start to your day. Guaranteed to make you feel better than you did!",https://media-cdn.tripadvisor.com/media/photo-l/07/37/20/e7/mark-from-singapore.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r760485791-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,THE C,Beautiful...,50,14-Jul-20,"Away from the hustle and bustle of the city, this is a beautiful and peaceful haven to recharge the batteries at. Accessible by one of the hop on-hop off buses or local bus. Well worth a visit.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ef/9c/default-avatar-2020-14.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r759978656-Singapore_Botanic_Gardens-Singapore.html
Singapore Botanic Gardens,simon f,Lovely gardens,50,9-Jul-20,"Lovely gardens to walk around, see the wonderful trees and plants. You should see Monitor Lizards as well.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/77/ae/default-avatar-2020-2.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d310900-r759358513-Singapore_Botanic_Gardens-Singapore.html
