attractionName,reviewerName,reviewTitle,ratings,reviewDate,reviewText,reviewerProfilePicURL,reviewURL
Supertree Grove,alexandramB8413CY,So cool!,50,7-Apr-20,"The supertree grove is really cool, and the light show was amazing and captivating. It's on every night, and it's free to enter the grove and see the light show. If you want to enter the gardens or walk the skyway you have to pay, and the gardens also close in the evening.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/11/default-avatar-2020-41.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r752349692-Supertree_Grove-Singapore.html
Supertree Grove,900howards,Sightseeing,50,5-Apr-20,I would highly recommend this to all. The dusk show to music and the accompanying light show is very impressive. Must do item,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f1/79/default-avatar-2020-21.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r752264360-Supertree_Grove-Singapore.html
Supertree Grove,william gerard b,A must see,50,30-Mar-20,This is a must see attractions by day and night the place is immaculate and with so much to see you can easily spend more than half a day there but the light show at night is absolutely amazing and it is definitely a must see when you are in town highly recommended,https://media-cdn.tripadvisor.com/media/photo-l/06/66/f4/ee/paphosgerry.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r752027979-Supertree_Grove-Singapore.html
Supertree Grove,djhallett,Must visit at night,50,30-Mar-20,This amazing architectural master piece is a must visit at night to see the Light and Sound show.Stay to the end of the music !,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ec/3d/default-avatar-2020-1.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r752020339-Supertree_Grove-Singapore.html
Supertree Grove,MARCSMIFF,Day or night a must see,50,29-Mar-20,"Great experience walking at high level through the grove , excellent views out to see and back to the city . Stunning lights in the evening",https://media-cdn.tripadvisor.com/media/photo-l/02/73/93/22/marcsmiff.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751986339-Supertree_Grove-Singapore.html
Supertree Grove,Adam C,Go at night,50,29-Mar-20,We started the tour during the day and that was good but definitely needed to stay until the evening to experience the entire package. Take the trip up to the walks and see the place as it lights up!,https://media-cdn.tripadvisor.com/media/photo-l/0a/27/f2/96/aclary.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751979472-Supertree_Grove-Singapore.html
Supertree Grove,Fay C,With family,50,29-Mar-20,Very magical place . Be sure to wait for the musical show at around 8pm. It light dances to the music that makes it so magical. Different theme on different occasions. My dad enjoys the Mooncake festival one the most as it plays all the oldies songs yet modernize thumps up,https://media-cdn.tripadvisor.com/media/photo-l/16/87/f2/c3/luxuriefay.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751977083-Supertree_Grove-Singapore.html
Supertree Grove,reeveja1,Not off this world,50,28-Mar-20,A truly wonderful excursion into the surreal. If you see nothing else in Singapore make sure you see this amazing site.,https://media-cdn.tripadvisor.com/media/photo-l/05/fa/bc/4f/jed-r.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751937229-Supertree_Grove-Singapore.html
Supertree Grove,snowplumeria,Beautiful at Night,50,27-Mar-20,"This is a lovely place to take walks, especially at night. There are two shows daily. The first show starts at 7:45 pm and the second one starts at 8:45 pm. Worth visiting if you are in Singapore!",https://media-cdn.tripadvisor.com/media/photo-l/1b/3d/8e/d1/caption.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751892278-Supertree_Grove-Singapore.html
Supertree Grove,89karinh,Giants of the earth,50,22-Mar-20,We wandered through the gardens for a while before finding a spot to settle for the evening light show. There were plenty of people sitting on the open grassy area by the food court. We managed to find a spot below one of the trees with a center view. The show is magnificent and definitely a great way to end the day!,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e5/2b/default-avatar-2020-52.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751564946-Supertree_Grove-Singapore.html
Supertree Grove,Heather A,Never Ceases To Amaze,50,19-Mar-20,"I must have seen the nightly music and light show at least a dozen times over the past 2 years and it makes me cry every time!What a wonderful and clever thing these productions are. Please, if you see nothing else on your trip to Singapore, go and see this. AND ITS FREE!Thank you Singapore",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ed/7b/default-avatar-2020-6.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751385759-Supertree_Grove-Singapore.html
Supertree Grove,norphano,Amazing to visit at night,50,18-Mar-20,"Very original outdoor gardens which are lit up at night. Great to visit with family, friends or couples. We did the free walk through as we went fairly late and the activities were closed but I can see the activities being very cool being able to go up to the top of the trees.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751298649-Supertree_Grove-Singapore.html
Supertree Grove,peter h,Amazing memories,50,18-Mar-20,"Spectacular light and music free show. So good we went two nights out of three night stay in Singapore, Really is a must do thing and cannot recommend highly enough",https://media-cdn.tripadvisor.com/media/photo-l/03/8a/f3/b1/peterhaynes.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751289683-Supertree_Grove-Singapore.html
Supertree Grove,Sand0312,Amazing,50,18-Mar-20,Visited last year but wanted to go back again. Simply a stunning sight but daily did not have time to visit at night...next time,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751251372-Supertree_Grove-Singapore.html
Supertree Grove,JSuth2000,Iconic Must-Do 21st Century Attraction,50,18-Mar-20,"Oh what would a trip to Singapore be without meandering amongst the Supertree Grove. My wife and I had a chance to see it both day and night, although at night it is truly something to behold. Music playing, an intense light show, but mostly the architecture and stunning appeal of these Supertrees will draw you in for hours at a time, almost taking you to mystical movie-like wonderland where your dreams may very well come true. Not to be missed and also Instagrammable forever!",https://media-cdn.tripadvisor.com/media/photo-l/12/3d/b9/8c/jsuth2000.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751247686-Supertree_Grove-Singapore.html
Supertree Grove,Dennis R,The best part of the Gardens by the Bay,50,16-Mar-20,It is good at any time but do not miss the audiovisual display each evening. There is a charge if want to take the tree top walk,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e4/2d/default-avatar-2020-48.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751055294-Supertree_Grove-Singapore.html
Supertree Grove,Coastchelle,Wheelchair friendly & a must see.,50,16-Mar-20,Loved the gardens & ease of use. You rely on only one lift to get to walkway across & down to gardens which can take a while. The light show was worth it. Views from bridge at dusk was lovely with 'egg' light show. Loved it.,https://media-cdn.tripadvisor.com/media/photo-l/1b/2a/90/b3/coastchelle.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r751033735-Supertree_Grove-Singapore.html
Supertree Grove,Old60timer,"Stunning evening, lights & music!",50,12-Mar-20,"We had spent several hours at the Gardens by the Bay then waited in the midst of the Supertrees not sure what to expect. Some lights came on and looked good, then the light show started and the music , it was stunning. A must see.",https://media-cdn.tripadvisor.com/media/photo-l/02/f4/1d/4e/old60timer.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r750454595-Supertree_Grove-Singapore.html
Supertree Grove,macedonboy,Supertree Grove and go up the Observatory too,50,11-Mar-20,"This is one of the main attractions of the Gardens by the Bay. It's a mega sculptural ensemble that resembles trees and beautifully lit up at night with two evening shows synchronized to music. No visit to Singapore should be without a visit to Gardens by the Bay and the Supertree Grove. If you don't fancy walking the OCBC Skyway, the you can also go up the Supertree Observatory instead. In my humble opinion, the observatory is better than the OCBC Skyway.",https://media-cdn.tripadvisor.com/media/photo-l/0f/e5/89/22/macedonboy.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r750434560-Supertree_Grove-Singapore.html
Supertree Grove,Trish T,Go at night,50,11-Mar-20,We had been to the gardens during the day and it was fantastic butwent back the following night to watch and listen to the light show 'Opera in the Gardens '. It was spectacular and an absolute must.,https://media-cdn.tripadvisor.com/media/photo-f/02/f3/28/25/trish-t.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r750368506-Supertree_Grove-Singapore.html
Supertree Grove,445cjw,By Day and By Night - Quite Stunning,50,10-Mar-20,"We viewed them from the roof of the Marina Bay Sands during the evening light show, them walked amongst them by day and later by night. Amazing",https://media-cdn.tripadvisor.com/media/photo-l/07/40/0d/dd/cj-w.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r750185214-Supertree_Grove-Singapore.html
Supertree Grove,john m,Day and Night visits.,50,10-Mar-20,Well worth a visit in day light where you see plants growing up the Super Trees. Also walk up in the canopy. Twice each evening music is played to the Super Trees you are better off watching from the ground. Entry day and night is free.,https://media-cdn.tripadvisor.com/media/photo-a/03/8a/ec/45/thebigimp.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r750130211-Supertree_Grove-Singapore.html
Supertree Grove,IRHS,Fun both day and evening,50,8-Mar-20,Enjoyable during the day and really fun during the light and sound performance. I did the skywalk which gave a great view.,https://media-cdn.tripadvisor.com/media/photo-l/0d/49/c2/55/irhs.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749870002-Supertree_Grove-Singapore.html
Supertree Grove,TasStark,Night experience at Gardens by the Bay,50,8-Mar-20,"Even at night time, Gardens by the Bay is a wonderful experience. As well as great food courts, the Supertrees demonstrate a creative approach to making chimneys something to admire. As well as growing plants up the outside of the chimneys, each evening has a lovely sound and coordinated light show, with the music varying. The night we were there it was operatic arias and the lights were like a light organ, dancing to the sound.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/eb/6d/default-avatar-2020-19.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749812774-Supertree_Grove-Singapore.html
Supertree Grove,CrosbyONG,must-see tourist icon in Singapore,50,7-Mar-20,"A tourist icon in Singapore that one must see at least once and it's FREE! Best time to visit is just before sunset so that you can enjoy the gardens in the day, and the super trees spectacular show at night.",https://media-cdn.tripadvisor.com/media/photo-l/1c/99/b1/28/crosbyong.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749691737-Supertree_Grove-Singapore.html
Supertree Grove,354avrilc,Amazing,50,7-Mar-20,Fabulous its free you've got to go here go at 4 walk around and then you will be ready for the evening light and sound extravaganza,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749674011-Supertree_Grove-Singapore.html
Supertree Grove,Fitsy1962,Something very different,50,6-Mar-20,"This 'exhibit' is really something. It is very unique, so well thought out, clever and colourful in it's presentation and highly entertaining. It last for approximately 15 minutes. I would reccommend getting there around 10 minutes before the start of the show, as there is very limited seating, that being a few benches and the low walls around the garden. We arrived just as it started and had to sit on the ground. Following the show there are some delightful gardens to walk around that are very well highlighted along the way. I would also recommend the walk back over the bridge to ( and through ) the Marina bay Sands Hotel. We travelled in by cab as we were staying in town, so the way back for us was through the hotel. A very enjoyable experience all round, and what's more, it's free from ground level. NOTE There is a charge if you want to view the show from the elevated walkway, which would ( I imagine ) give one a very different perspective.",https://media-cdn.tripadvisor.com/media/photo-s/01/2e/70/9a/avatar026.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749371156-Supertree_Grove-Singapore.html
Supertree Grove,D2649SRjanm,Day & Night,50,6-Mar-20,Amazing area in Gardens by the Bay. Beautiful to see in the day & we returned to the light & sound show another night.Scared of heights so didnt go on the walkway but believe it is a great experience!Highly recommended,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ef/9c/default-avatar-2020-14.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749360022-Supertree_Grove-Singapore.html
Supertree Grove,619oskark,Unrivalled experience from Singapore,50,5-Mar-20,It was amazing to see the Supertree Grove on our own eyes. It was like a flash from the future. Luckily we could also see the light show in the evening which added on our impression.,https://media-cdn.tripadvisor.com/media/photo-l/1a/ba/ee/a6/619oskark.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749229387-Supertree_Grove-Singapore.html
Supertree Grove,PABMB,SUPER AMAZING !,50,5-Mar-20,When the sun goes down the lights come on. And boy were they worth the wait. Set to opera music the light show began.It was 10 minutes of pure magic and joy. In fact we returned for a second time it was so good. Definitely the highlight of our trip to Singapore and a must see for anyone visiting .Suitable for everyone.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r749168911-Supertree_Grove-Singapore.html
Supertree Grove,caribbeanskipper,Spectacular,50,4-Mar-20,"If you only see one thing while in this fascinating city you MUST see the light show, twice a day 7.45pm and 8.45pm...my description couldn't do it justice, you have to see it to believe it.",https://media-cdn.tripadvisor.com/media/photo-l/0c/f8/2e/e8/caribbeanskipper.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748994641-Supertree_Grove-Singapore.html
Supertree Grove,AlokK546,"Super Tree Grove in The ""garden by The Bay"" singapore",50,4-Mar-20,This is a part of the Garden by the Bay. You must visit in the n ight time and enjoy the laser show. You will that you are in some different world. On some different planet. Better u carry a towel and lie down on ground and see towards sky.,https://media-cdn.tripadvisor.com/media/photo-l/1b/07/66/57/alokk546.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748885799-Supertree_Grove-Singapore.html
Supertree Grove,Q6354GAduncanm,Strange and wondrous,50,2-Mar-20,"Singapore has so much astounding and truly creative architecture per square kilometer that putting more in their park by the harbour might have been forbidden. Yet there they sprout. One has no need to imagine Sci-Fi cities of the distant future. Take in the Super Trees' light show at dusk, the Garden's domes behind you, the iconic Marina Bay Hotel silhouetted ahead and you are there now.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e3/1f/default-avatar-2020-46.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748656258-Supertree_Grove-Singapore.html
Supertree Grove,Peyton L,Worth it,50,2-Mar-20,Very fun and worthwhile but I'd go in the morning or night due to the heat. The grounds are a blast to walk around and you can go to the mall for a respite from the heat.,https://media-cdn.tripadvisor.com/media/photo-l/17/c2/de/99/peyton-l.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748566950-Supertree_Grove-Singapore.html
Supertree Grove,Paul B,Light show is amazing,50,29-Feb-20,"View of the Supertree Grove from MBS is amazing , such an creative spectacle , partnered with music this is high light for any visitor to the city in the evening",https://media-cdn.tripadvisor.com/media/photo-l/06/e2/83/e4/paul-b.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748251806-Supertree_Grove-Singapore.html
Supertree Grove,Della G,Super tree Grove,50,28-Feb-20,These gigantic metallic trees soar well over 25 to 50 meters. These stellar structures are design to convert solar energy to provide air conduits to the adjacent observatories and to light up the light panels for the sound and light show each evening. They are amazing during the day to gaze upwards at these trees. It is also amazing to see the tropical vines and flowers that are intertwine around the trunks of these structures. The soaring branches high up offer some shade for visitors below. The spectacular feature begins at night during the light and sound show. All the structures light up in amazing colors and changes to the tempo of the music. Once again there is no admission to this area and you can wander around for as long as you want or just come before the show begins.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r748035997-Supertree_Grove-Singapore.html
Supertree Grove,MissL219,Stunning,50,24-Feb-20,"Visit both during the day and evening to get the full effect of them. The night view is second to none though. Beautifully lit and you can get some excellent pictures. One of my favourite things in Singapore, I just loved them so much. You could spend ages wandering around and seeing them at different points and heights.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f1/42/default-avatar-2020-20.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r747112800-Supertree_Grove-Singapore.html
Supertree Grove,srishti_esbe,Must Visit,50,24-Feb-20,Supertree Grove must be seen in broad daylight as well as in the night when it is beautifully lit. Both the views are respectively beautiful.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/77/ae/default-avatar-2020-2.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r747032890-Supertree_Grove-Singapore.html
Supertree Grove,mival25,My favourite place on Singapore!,50,24-Feb-20,"This is a wonderful Series of gardens totalling approx 100 hectares It's a fabulous free place to visit at anytime but it's evening when it is at its most spectacular. The trees are lit up and there are numerous different gardens to walk through as well as art installations. Why not head over there in time to catch the light show at 7:45pm and 8.45pm daily, stroll through the gardens and maybe grab something to eat in one of the eateries there. Not to be missed!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/5a/default-avatar-2020-36.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r747014252-Supertree_Grove-Singapore.html
Supertree Grove,charliemonkery,Mesmerizing light show at night,50,23-Feb-20,"Each evening at 7.45PM and 8.45PM, there will be a magnificent light show held at the Supertree Grove. As a local, my advice to those who wish to experience this is to bring a towel/mat, roll it out on the floor about 15 minutes before the show begins, then just lay on the floor in comfort as you see the light show unfurl in front of your eyes! Pack a picnic if you want to stay there longer. Totally worth it.",https://media-cdn.tripadvisor.com/media/photo-l/16/92/d8/04/charliemonkery.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r746934746-Supertree_Grove-Singapore.html
Supertree Grove,sophietroy,Supertree Spectacular,50,23-Feb-20,"The Supertree Grove was absolutely gorgeous! At night, the lightshow makes the whole gardens light up with different colours and music. It was amazing!!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/0a/default-avatar-2020-35.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r746839106-Supertree_Grove-Singapore.html
Supertree Grove,SRKK2013,Breathtaking,50,22-Feb-20,"This is fabulous, an engineering marvel. A visit to Singapore is incomplete without Super tree in the itinerary. We visited in the evening so that we can see the light show. The show was marvelous. Saw some people on the top of the tree or in the walkway at the top but the show is fantastic from ground level as one can see in all directions.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ea/2e/default-avatar-2020-67.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d8634325-r746616789-Supertree_Grove-Singapore.html
