attractionName,reviewerName,reviewTitle,ratings,reviewDate,reviewText,reviewerProfilePicURL,reviewURL
National Museum of Singapore,Naomi Philippa H,Truly Enjoyable And Informative,50,19-Mar-20,"We had the good fortune to visit during the special interactive display of Singapore's history. The tickets were incredibly reasonable although we opted to see everything. The building itself is an architectural masterpiece and we felt honoured to walk about in it.The staff are attentive and helpful but not a bit restricting or ""watchful"". The special display was amazing beyond belief...the interactive set-up made one feel like one had gone back in time and were travelling forward with the island. After spending several hours on this alone, we refreshed ourselves at the excellent in-house cafe and then proceeded to view the rest of the museum's offerings. So absorbed were we, that we forgot the passage of time and emerged after 6 hours. I could do it all over again and highly recommend a visit!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ef/32/default-avatar-2020-12.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r751389652-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,447harperw,An Old New World - exhibition closes 29th March 2020,50,16-Mar-20,"This fantastic exhibition traces the story of Singapore and the Straits of Malacca from circa 1600 to 1850.A wide variety of exhibits, from maps and prints to treasure and cannons, have been brought together from around the world.I think both adults and children could enjoy and learn from a visit.",https://media-cdn.tripadvisor.com/media/photo-l/1b/27/a1/f5/caption.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r751063589-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,macedonboy,This museum is one of the best things to see in Singapore.,50,7-Mar-20,"This is an amazing museum all about Singapore from pre-colonial time through the eras of the colonial powers and finally to the present day. I can see the enthusiasm in which the curators lovingly put together the exhibits. The information is excellent, especially in the use of personal testimonies through audio recordings and videos.The Singapore History Gallery has some very high quality exhibits and a fantastic mock up of the quarterdeck of a ship. My personal favourite section was the Surviving Syonan which documents life and stories of the Japanese occupation. It really gives you an appreciation of how hard life was back then and just how good life is in Singapore. Another favourite is the Story of the Forest video exhibition. Children will love that one.I was only planning for 3 hours here, but ended up for 5. This museum is one of the best things to see in Singapore.",https://media-cdn.tripadvisor.com/media/photo-l/0f/e5/89/22/macedonboy.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r749682385-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Reijo K,A museum for a confident and prosperous national,50,7-Mar-20,"fA brilliant museum to get to know the history of Singapore - a trading place before the Europeans, part of the British Imperium, Japanese occupation and independence. A great overview of Singapore's history. Attached to a great cafe.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/0a/default-avatar-2020-35.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r749527046-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,StephenM447,Well worth a visit,50,6-Mar-20,You should put aside a few hours to visit this very interesting museum which is extremely well presented and laid out.The history of Singapore is very clearly shown by professional exhibits that Are easy to follow and understand.Be sure to spend some time here.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ee/10/default-avatar-2020-8.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r749348139-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,fannyokt,PRETTIEST MUSEUM,50,27-Feb-20,I adore this museum lots and seriously everything is indeed beautiful here and try to take a picture like this picture and omg even the building makes my picture looks more beautiful. Highly recommend!,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e9/bb/default-avatar-2020-65.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r747849015-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Maria A,Great art work and exhibits,50,26-Feb-20,"It is very inexpensive and I spent over three hours there but there is much to see. Different art forms (paintings, sculptures, modern works), even the setting is worth seeing as it used to be the court house.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/df/99/default-avatar-2020-40.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r747586658-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,NickyInWitney,A really interesting place to visit,50,26-Feb-20,"Thoroughly enjoyed my visit to the National Museum of Singapore. Really interesting to follow Singapore's journey from ""birth"" to the current day. I seemed to get a bit lost on occasion and wondered if I was following the correct route through but just meanmered through quite happily. Very informative!",https://media-cdn.tripadvisor.com/media/photo-s/01/2e/70/97/avatar023.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r747548936-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,31sherriw,What an amazing surprise!,50,21-Feb-20,You need a good day to discover this fascinating history of Singapore. I learned so much about its short history.,https://media-cdn.tripadvisor.com/media/photo-l/04/a8/4b/2e/facebook-avatar.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r746390319-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Customz,Great experience...,50,19-Feb-20,"The National Museum of Singapore is a MUST, even for those that might find museums boring. This building is full of exhibits and history that one has to be immersed. It was indeed a great experience.",https://media-cdn.tripadvisor.com/media/photo-l/0f/2b/ce/22/customz92.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r745924830-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Della G,National Museum of Singapore,50,17-Feb-20,"A beautiful museum experience. National Museum of Singapore is housed in a formidable, elegant neo classical building with the establishment of the museum dating back to 1887. The displays are extraordinary and well displayed. It appeals to anyone who likes history and definitely gives visitors a detailed outline of this unique island country. Interesting informative diorama visuals and hands on exhibits that are suitable for youngsters and accompanying family alike. The second floor houses different galleries that focus on special themes as fashion, food, progress within the island community, photography etc. Each area takes time to explore. The most impressive display was the Story of the Forest which is a fascinating digital experience. It is a colorful, lively and fanciful digital display that leaves a pleasant memorable images in your mind. The museum is not free and the admission is more than a nominal fee but it is truly a first rated museum in Singapore.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r745542867-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Mal W,Not just a Museum,50,12-Feb-20,"Usually museums can be boring but not the National Museum in Singapore there is so much history plus special displays you can immerse yourself in, especially the living dome see it for yourself so hard to describe the experience",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f2/59/default-avatar-2020-24.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r744476935-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Ingeborg56,Very impressive museum on many floors.,50,10-Feb-20,"The cashier was very good in informing us about the different ticket types, - we chose to combo ticket which covered the whole museum. The exhibitions are very well presented, - also included huge wall to wall film - and very interesting about the history of Singapore and also the emphasis on women's education etc. Learned a lot from this visit!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e7/3d/default-avatar-2020-55.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r744122280-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,ddilling30,"Outstanding, world class museum!",50,10-Feb-20,"Without doubt, this is a brilliant, world class museum and a MUST for all visitors.We took the combined ticket(reduced rate for Seniors) and spent 4 hours on the special exhibition and the History Gallery only.It id possible to return another day on the same ticket. Ask and you will be issued with a new sticker.The museum is housed in a beautifully maintained colonial style building and is very well laid out, so the story flows. Helpful interpretation panels are not too wordy. The language is accessible and the text the right length.The cafe has a nice selection of reasonably priced light meals, snacks and drinks.Altogether an excellent museum!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r744104696-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Jim_atl,Take the Free Tour,50,8-Feb-20,"I was lucky to arrive a little before 11 am and was told that a one hour tour was about to start. There were only a few of us on the tour. The tour guide was very interesting and took us around the two important old building. She showed us things I would likely not have seen and learned about the history of the buildings and and saw pictures of the way they used to look when they were the city hall and the supreme court. I then spent time looking at some of the art, which was interesting to see art of Asia and understand the way things used to be. To me that highlight was the tour and the two old buildings (and the way they were combined and updated to be a museum).",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/e7/default-avatar-2020-37.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r743669676-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,45leslieh,A must visit,50,5-Feb-20,"The whole experience of the musium was fantastic, the exhibitions and amount of things to see are truely amaising. We must also recomend that any one who visits the Museum to take advantage of the internal restaurant there. The friendy and most atentive staff will make your visit a pleasurable one. I can personaly recomend the home made Lemon Iced tea with wine, a delisiously refreshing drink. My wife nicknamed it alchoholic Ribeena because of the colour after you stired the wine into the Icedtea. I would go back there again just for another one.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/81/default-avatar-2020-43.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r743111820-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,koloblicin_lee,Central location,50,4-Feb-20,Join the free guided tour in national museum if you have time. A great place to know singapore's history in the beautiful architecture,https://media-cdn.tripadvisor.com/media/photo-l/1b/ce/b4/33/koloblicin-lee.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r742982006-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,janjastokelj,Good choice on a rainy day,50,31-Jan-20,"The museum demonstrates the history and cultural identity of the country. I would recommend you to take the ticket with special exhibitions included ($26), as they have some amazing animated and interactive presentations.",https://media-cdn.tripadvisor.com/media/photo-l/16/5d/a3/8d/avatar.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r742084892-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Anthony P,Guided tour,50,25-Jan-20,Five Stars. Very informative and worth while. Cost reasonable and the information and learning opportunity was timely and valuable.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ee/10/default-avatar-2020-8.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r741012918-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Wongaburra,Informative and enjoyable,50,24-Jan-20,Always on the lookout for the history of where we were visiting the National Museum of Singapore was a must. We had booked a guided tour which was well worth the cost as the guide was informative and knowledgeable. Well worth the visit.,https://media-cdn.tripadvisor.com/media/photo-l/1a/fe/6e/98/wongaburra.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r740924308-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Ruben R,A must,50,22-Jan-20,This is the place to understand the History and some of the culture in Singapore.My suggestion is to make it your first stop when you arrive the city (after the airport and your hotel of course).,https://media-cdn.tripadvisor.com/media/photo-a/01/aa/12/9c/draghignazzo.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r740478789-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,U83WCdanm,An excellent museum,50,19-Jan-20,I was shocked at how great this museum is. On the ground floor there is an excellent exhibit that showcases Singapore's history. You can easily spend all day at the museum! If you are short on time don't bother with the exhibits on the first floor as the ground floor is much more comprehensive.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/de/0a/default-avatar-2020-35.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r739947985-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Patmar2501,"We liked it, very informative.",50,11-Jan-20,"perhaps a tad expensive for foreigners to visit (AUD $90 for a family of 4 all exhibit tickets) but we are glad we went. The exhibits were well laid out, informative and interactive. We were there at Christmas time so the free guided tours were not available but it was still great.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/11/default-avatar-2020-41.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r738367336-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Eviin91,Great experience,50,8-Jan-20,"Both the permanent and temporary exhibitions were worth while. Also, they make it interesting and interactive, and they offer daily free tours around for the ones who want to learn more!I you want to see it ALL and you are like me, who wants to get the best out of it, you will definetely need to spend the whole morning/afternoon there...although this is very personal and up to each person.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e4/ca/default-avatar-2020-51.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r737574155-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Lord_Dehf,Hidden gem,50,6-Jan-20,"This was a hidden gem for me. Much larger than I thought and tally good exhibitions. Skip the free guided tour though, it was good but to slow.",https://media-cdn.tripadvisor.com/media/photo-l/15/c6/f8/24/lord-dehf.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r737230450-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Ms_R33480,Must see,50,6-Jan-20,"Excellent permanent exhibits of history and development of Singapore, very comprehensive, modern and easy to navigate.They also have special exhibits worth seeing , like the nature walk inside the museum.Easy to get to by metro.",https://media-cdn.tripadvisor.com/media/photo-l/06/37/71/98/ms-r33480.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r737157189-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,71Kiwi,Gorgeous building with interesting historical exhibits,50,4-Jan-20,"Beautifully cool (aim to be in there during the heat of the day) and fascinatingly historically interesting - from the humble beginnings of Singapore (or Singapura) though to Colonial times, invasion during WW2 and Life in Singapore during the 50's, 60's and 70's.",https://media-cdn.tripadvisor.com/media/photo-l/1a/7e/52/4f/71kiwi.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r736756271-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Cartertravels15,Great to visit and revisit,50,1-Jan-20,"We went again to this museum a favourite of ours.So much to see and not too many visitors in November.Before we hadn't been in to the basement and with our particular ticket we could ,well worth a visit.We hadn't realised that over 60's get a reduced fee for their ticket.Super cafe and very nice cakes and iced teas.Next time we are in Singapore definitely another trip to this museum with its beautiful architecture and spacious galleries.Everything is very well labelled.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/ea/b2/default-avatar-2020-69.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r735886042-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,NYKGMGTGSG,Love the history lesson!,50,27-Dec-19,"The National Museum offered us a great tour of the history of Singapore, its people and the melting pot culture that co-exists. What a delightful surprise you will have, the staid, conservative exterior is an interesting contrast tot he modern tour you take through the Museum. We especially enjoyed the special exhibit, visual extravaganza to delight your senses! I would recommend planning to spend a long afternoon here.",https://media-cdn.tripadvisor.com/media/photo-l/1a/51/cf/11/nykgmgtgsg.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r734739162-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,glee55,Very Educational,50,23-Dec-19,Well worth spending a few hours learning about Singapore history. Recommend the free English speaking tour.,https://media-cdn.tripadvisor.com/media/photo-o/05/eb/a0/8e/glee55.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r734207076-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,raylynup,A most do,50,22-Dec-19,We had a wet morning to fill in and the museum was close to our hotel. What a brilliant experience we had. We learnt so much about the history of Singapore. So much to see and to learn about . The story of the forest is worth seeing if you have children very cleaver animation. The section on WW2 is very interesting as well. I would visit again,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e5/66/default-avatar-2020-53.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r734018244-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Marlene5552015,Very informative. Great way to find out about Singapore. Interesting history. Staff very helpful. Service in cafe slow,50,22-Dec-19,Not cheap to view all exhibition. Great space. Would go back again. Excellent exhibitions. Staff very helpful,https://media-cdn.tripadvisor.com/media/photo-o/03/80/c6/3e/facebook-avatar.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r734011754-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,ludortravel,Great way to learn about Singapore,50,21-Dec-19,"The National Museum of Singapore is very complex, including many variate sections related to history, nature, culture, civil rights and so on. A great way to learn about and to better understand this unique country.",https://media-cdn.tripadvisor.com/media/photo-l/0d/c9/de/84/doru-c.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r733877840-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,MarylynnClarke,This helped us to understand the History of Singapore. Started here.,50,15-Dec-19,"This is where we started and the exhibition was very clear and helpful. Everything then fitted like a jigsaw puzzle when we visited Fort Canning, China Town, Raffles Place, Little India and explored this Wonderful island with so much history.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/11/default-avatar-2020-41.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r732739046-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,richardhX3197DV,Worth a visit,50,12-Dec-19,If you want to know about Singapore and it's amazing history this is the place to go. If you want to really get everything out of your visit allow yourself a minimum of 2 hours. I lasted visited here more than 4 years ago but all the displays have either been updated or replaced,https://media-cdn.tripadvisor.com/media/photo-s/01/2e/70/95/avatar021.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r732229524-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,avaylape66,National Museum is the place to go to understand Singapore,50,12-Dec-19,"In a quaint beautifully conserved building, the exhibitions inside elegantly narrate the Singapore story and journey from its discovery by the British empire in 1819, through the Japanese occupation in World War 2, independence from British, merger with Malaya, all through til modern day independent Singapore.More than that, it also does great in portraying the life and culture of everyday Singaporeans. Until Mar 2020, they are also having 'An Old New World' exhibition covering the 700 years of history leading up to Britain's discovery.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e7/fe/default-avatar-2020-58.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r732073884-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,minoalex9,Interesting museum to visit !,50,12-Dec-19,This is an absolute must for visitors to Singapore as it sets out the history of the island to help put one's visit in context. The exhibits are displayed with great flair and imagination - it has to be one of the best museums I have visited. There are many audio visual displays which really help yo bring the history of this remarkable island to life.,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e9/ef/default-avatar-2020-66.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r732073562-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,807angelab,Very well worth a full day visit,50,8-Dec-19,"If you want to know more about the eventful history of Singapore, this is definitely the place to go. The exhibion room are very well curated and the information provided is excellent",https://media-cdn.tripadvisor.com/media/photo-l/07/26/c2/b2/angela-b.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r731321062-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,932Wolf932,Excellent,50,6-Dec-19,"Great remodelling job for SGD 530 Mio to put two historic buildings under one roof. Lots of space, perhaps a little bit underused. Take the free one-hour tour.",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/f4/20/default-avatar-2020-31.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r730972197-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,sbp0713,You should go!,50,1-Dec-19,This museum correctly is regional in it's focus. Huge dollars have been plugged into the redo. There is some world class art,https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e8/ea/default-avatar-2020-63.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r729979272-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,kathrynhelen3,"Beautiful museum, fascinating exhibits",50,30-Nov-19,"Beautiful museum, elegant colonial building dating from 1887, 50th year of Queen Victoria's reign in neo-Palladian style, contrasted with light and airy modern addition plus subterranean exhibition spaces carved from beneath Fort Canning hill. Loved the few hours we spent here. Started with tour. Excellent guide, really engaging and knowledgeable. Fantastic overview of how Singapore has changed over the past 700 years. All the exhibitions were really well done, beautifully and clearly presented. Really increased my understanding of modern Singapore. Highly recommend a visit!",https://media-cdn.tripadvisor.com/media/photo-l/1a/f6/e2/a7/default-avatar-2020-44.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r729802447-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Andrew F,Wonderful museum,50,24-Nov-19,We didn't have time to visit here on our first visit to Singapore so it was a 'must-do' for this trip. The building is impressive from the outside and no less so inside. It offers a huge area for wonderful displays and exhibitions telling the history of Singapore and its people. The Singapore History Gallery was our favourites and we also enjoyed the Modern Colony and the Story of the Forest exhibitions. There are several permanent exhibitions plus others that change throughout the year. You really do need to allow several hours to enjoy this museum fully. We did our own thing for most of our visit but we also booked one of the excellent guided tours around the Singapore History Gallery '� I wish that the lady guide had been my history teacher at school as she was just so enthusiastic and proud of Singapore. I would definitely visit again as you can't take it all in on just one visit. Highly recommended.,https://media-cdn.tripadvisor.com/media/photo-l/0a/33/08/71/2guyssw.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r728579978-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,Ellie1145,What an amazing museum!,50,20-Nov-19,"We visited this museum for the first time and were pleasantly surprised.It is housed in a magnificent white colonial style building and has a number of exciting and informative exhibitions.As my father-in-law was captured by the Japanese in Singapore in WW2 we were particularly interested in the story of Singapore and its subsequent capture.We thought the exhibitions were very well thought out and the artefacts displayed were extremely interesting.The museum is a huge building which marries the old with the new. The architecture is stunning.We had lunch in the lovely 'Food for Thought' cafeteria, which was excellent.This museum is well worth a visit and we will certainly return should we be in Singapore again.",https://media-cdn.tripadvisor.com/media/photo-l/19/5e/9f/71/ellie1145.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r727736931-National_Museum_of_Singapore-Singapore.html
National Museum of Singapore,AlabamaAnne,Fun to learn about the history of Singapore,50,16-Nov-19,"This was our favorite museum in Singapore. Learned much about the history, culture, and very impressed with the first Prime Minister, Mr. Lee.",https://media-cdn.tripadvisor.com/media/photo-l/02/47/98/e4/alabamaanne.jpg,https://www.tripadvisor.com.sg/ShowUserReviews-g294265-d324550-r726780184-National_Museum_of_Singapore-Singapore.html
